tileid,parenttile_id,resourceinstance_id,primaryimagedescription,primaryimagecaption,primaryimagefile,sortorder,provisionaledits,nodegroup_id
eee0fdbc-fc41-4c3c-a36b-ed31c251064f,None,95211cfa-694d-4f3b-8f94-fe9191041187,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bodhikha Gaṇeśa, view from E; photo by Yogesh Budathoki; 2021-03-11</p>
",/files/uploadedfiles/KAT0020_P_20210311_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
1e56f4ea-db2f-47e1-b82e-ccb06ad4f336,None,95846732-e5e4-11e9-b125-0242ac130002,,"<p>Dupāḥ Gaṇeśa Mandira, full front view from S (June 2019)</p>",/files/uploadedfiles/LAL2110_P_20190608_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
9d097dce-0d4c-48b7-af20-2785a7a59107,None,958fbc2c-e837-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Maṇḍapa Phalcā at Pimbahal, view from N; photo by Bijay Basukala; 2018-12-06</p>
",/files/uploadedfiles/LAL4221_P_20181206_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d3d947c4-e5c4-4941-96a4-9b1dcb7862e8,None,95b952e2-e8c5-11e9-8bc4-0242ac130002,,"<p>Avāḥ Capāḥ, view from SW (February 2019)</p>
",/files/uploadedfiles/LAL4140_P_20190226_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c7300b38-3915-4132-b598-fcbd31bc757f,None,95de5b2e-4292-11ea-b44d-0242ac130006,,"<p>Licchavi Caitya and Svĩsvĩdyaḥ Shrine, view from NW (December 2019)</p>
",/files/uploadedfiles/BUN0009_P_20191213_02.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
ee9c2fb6-16af-42ea-b2b1-174fae1b9ef4,None,96d763ae-020a-11ea-a389-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/SUN4012"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/SUN4012</a></strong>. You will also find the initial report there. The latest report is always in DANAM (this page).</p>
","<p>Halĩpatāḥ Phalcā, view from SE (October 2019)</p>
",/files/uploadedfiles/SUN4012_P_20191017_29.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
6fbf1725-2501-4d82-af8d-f66ce04070ea,None,97945f3f-64f5-4560-b611-1bc997a00710,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Siddhimukteśvara Mandira, front view from S; photo by Yogesh Budathoki; 2021-01-16</p>
",/files/uploadedfiles/KAT2637_P_20210116_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
143b4880-2761-49b1-90ef-030c28416c70,None,97c8d066-f0e6-11e9-a3c8-0242ac130002,,"<p>Yachu Bāhāḥ, view of <em>āgãchẽ </em>from NE; photo by Bruce Owens; 2018-06-08; courtesy of Bruce Owens; free access &ndash; no reuse</p>
",/files/uploadedfiles/LAL1810_P_20180608_42.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
237a5b42-6bc3-4d47-aabb-ca75c0979d3b,None,97f7c7ff-da96-44f3-9841-9e708675d5b4,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Siddhilakṣmī Mandira, view from W; photo by Yogesh Budathoki; 2020-09-02</p>
",/files/uploadedfiles/LAL2120_P_20200902_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
4209e84b-86a1-4e67-919c-264625c24ee6,None,984b11da-5419-43a3-ad9c-7561a204970f,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Mahālakṣmī Dyaḥchẽ, front fa&ccedil;ade, view from E; photo by Pankaj Nakarmi;20210706</p>
",/files/uploadedfiles/BAL0003_P_20210706-01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
37e6bf8c-b865-468b-8f6a-ff0294e0c692,None,9884d7b8-e92d-11e9-8bc4-0242ac130002,,"<p>Saĩthu Gaṇeśa Mandira,&nbsp;full view from S (December 2018)</p>
",/files/uploadedfiles/LAL1490_P_20181203_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b42db0de-c840-4fb5-8a85-f38535e29b8d,None,989f4dde-8eee-11ea-8e56-0242ac130005,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Gaṇeśa Mandira, view from SE; photo by Yogesh Budathoki; 2020-06-10</p>
",/files/uploadedfiles/LAL0104_P_20200610_09.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
1d9c85cc-4595-4484-8d53-ede455aa1c2e,None,98b92c2f-f4d6-439b-8f42-b34bab291ad4,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Sikālī Mandira, view from SW; photo by Thomas Schrom; 2020-04-05</p>
",/files/uploadedfiles/LAL2910_P_20200405_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d8eef3a5-d162-444a-9513-c2c5133c7ea5,None,98c7b75a-e729-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bhelāchẽ Phalca at&nbsp;Bhelāchẽ square, view from W; photo by Bijay Basukala; 2018-12-04</p>
",/files/uploadedfiles/LAL4144_P_20181204_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
bca46760-c944-49fb-bd8d-3269281a542f,None,990ceb20-1c32-11ea-b9b1-0242ac130002,,"<p>Gaṇeśa Shrine, view from SE (November 2019)</p>
",/files/uploadedfiles/BUN0023_P_20191110_01_b1UsM71.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c158d9e7-ea8e-4ad8-aec1-dfabe9d171b4,None,99462054-e675-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Jati Bāhāḥ, full view of the complex, view from W; photo by Nashib Kafle; 2019-04-07</p>
",/files/uploadedfiles/LAL2310_P_20190407_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
67429ce1-f596-4e8e-9f4a-8d0c6fe31e7b,None,99847ffe-f320-11e9-8649-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Cyāsal Phalchā 4, view from W; photo by Anil Basukala; 2019-01-01</p>
",/files/uploadedfiles/LAL4154_P_20190101_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
1ef0fec8-5132-4f6f-a4fe-95e6ee511d6b,None,99a444d4-6d05-42b3-8d29-d17839072d01,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bhavānīśaṅkara Mandira, front fa&ccedil;ade, view from W; photo by Yogesh Budathoki; 2021-07-10</p>
",/files/uploadedfiles/LAL1802_P_20210710_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d96fb83e-288c-4329-b4a8-1504bb53c768,None,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" style=""height:19px; width:55px"" /></p>

<p>If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bhurtī <em>śikhara</em> temples with pavilion, view from east; photo by David C. Andolfatto; 2014-09-24</p>
",/files/uploadedfiles/DLK0015_H_20140924.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
462a9012-a544-4d0b-90b6-6680deb286de,None,9d4436ef-a0b8-44e1-9090-2ebc3e2a8bf0,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Śāntipura Phalcā 2, view from SW; photo by Thomas Schrom; 2021-02-05</p>
",/files/uploadedfiles/KAT3262_P_20210205_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
07a5943a-903a-4511-9ce9-f067de7bda50,None,9d5039d0-e979-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Mahābuddha Mandira, view from W; photo by&nbsp;Yogesh Budathoki; 2019-04-19</p>
",/files/uploadedfiles/LAL2340_P_20190419_25.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
74ecb15d-f4ea-4553-b386-bedb81a53327,None,9d50c831-722c-47b1-841d-464f04149299,,"<p>Sunanda Vihāra, view from NW; photo by Pankaj Nakarmi; 2021-07-20</p>
",/files/uploadedfiles/LAL1000_P_20210720-01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
a9375bc1-84b9-4590-89af-f9ae6d709761,None,9e929afa-0e37-4e57-9228-d7d244a486bc,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Gaṇeśa Mandira, view from SW; photo by Rishi Amatya; 2020-09-08</p>
",/files/uploadedfiles/LAL1910_P_20200908_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b14cad0c-df2a-4d5b-924d-1db57e550c71,None,9f08a9e4-f561-11e9-a3c8-0242ac130002,,"<p>Svathanārāyaṇa Mandira, view from SW (October 2018)</p>
",/files/uploadedfiles/LAL1410_P_20181012_28.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
90a05cf8-20ee-4c86-8bce-1f2891990cea,None,9f7d86ba-e6c5-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Aśoka Stūpa Phalcā, view from NE; photo by Christiane Brosius; 2019-02-18</p>
",/files/uploadedfiles/LAL4155_P_20190218_01-kl.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
19bc889e-7639-4789-857e-7f0a981a39ed,None,9fce2e86-16a8-11ea-b9b1-0242ac130002,,"<p>Licchavi caitya and Dharmadhātujinālaya caitya, view from SW</p>
",/files/uploadedfiles/BUN0026_P_20191110_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e651dc79-11ec-468e-87db-96bca1882035,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Cidhaṃ Bāhāḥ at&nbsp;Pilāchẽ, view from S; photo by Nashib Kafle; 2019-02-13</p>
",/files/uploadedfiles/LAL2070_P_20190213_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
2190dc4c-ae41-42bc-9cbd-17c768f48edf,None,a0067903-e67a-4795-97b3-1e943372ca47,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Lākhaypāḥ Phalcā, view from W; photo by Yogesh Budathoki; 2021-04-18</p>
",/files/uploadedfiles/KIR4072_P_20210418_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
