tileid,parenttile_id,resourceinstance_id,Object name,Object image,Object image caption,object short description,Object identification number,sortorder,provisionaledits,nodegroup_id
adcd018d-c3f8-4123-a510-ef712dcc7e8c,fc85d552-9a1a-48c5-8bb3-3aaa719478e0,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātu,/files/uploadedfiles/LAL0010-028_P_20200321_02.JPG,"<p>Aśoka Stūpa South, Dharmadhātu, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-028
",0,,4b849918-9eea-11e9-8b93-0242ac120006
52cdd130-f381-46e4-b413-bbfcb9ca5899,9d5f31e9-364e-452b-a938-32693ea19a38,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-027_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-027
",0,,4b849918-9eea-11e9-8b93-0242ac120006
55a672e8-0bc0-43a9-a1d9-43a9ed35c29c,337c2253-59f3-4609-84e3-1654b8a1f6a4,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-021_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-021
",0,,4b849918-9eea-11e9-8b93-0242ac120006
bfb2e1ba-562a-46d0-a2f9-aefc09290b12,58a9403d-6c87-4d6c-ac3e-db15788b49f4,790c0a2a-5e10-11ea-8083-0242ac130006,Akṣobhya,/files/uploadedfiles/LAL0010-014_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Akṣobhya, view from N; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-014
",0,,4b849918-9eea-11e9-8b93-0242ac120006
d1277150-9c77-47e2-8b16-cca03fc3fe79,bd501bc9-20ac-416c-aa98-804c199393e9,790c0a2a-5e10-11ea-8083-0242ac130006,Akṣobhya,/files/uploadedfiles/LAL0010-004_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Akṣobhya, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-004
",0,,4b849918-9eea-11e9-8b93-0242ac120006
2a78b6db-207f-4d88-a8f4-f975032fdb1e,61271bd5-7ff5-4b33-ba73-203d9b316772,790c0a2a-5e10-11ea-8083-0242ac130006,Ratnasambhava,/files/uploadedfiles/LAL0010-003_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Ratnasambhava, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-003
",0,,4b849918-9eea-11e9-8b93-0242ac120006
159a40af-70fb-4bd5-a17f-6b6144529c12,63110807-a789-473d-a655-2a7179701905,790c0a2a-5e10-11ea-8083-0242ac130006,Amoghasiddhi,/files/uploadedfiles/LAL0010-002_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Amoghasiddhi, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-002
",0,,4b849918-9eea-11e9-8b93-0242ac120006
cd97954c-9b06-4313-9f8a-747b5c012001,9756394b-ec55-4280-a1f3-10a6cb2e26b4,790c0a2a-5e10-11ea-8083-0242ac130006, Akṣobhya,/files/uploadedfiles/LAL0010-001_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Akṣobhya, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,LAL0010-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
5f9d21fc-c570-4439-b1cb-3efe4d89080b,533c9604-5088-486c-a669-cbaeca14c28b,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātu,/files/uploadedfiles/LAL0010-036_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātu, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-036
",0,,4b849918-9eea-11e9-8b93-0242ac120006
48af98ce-f2a5-4694-9c32-6fba61c300af,0e5a8d5d-40af-4a2c-b930-90eedf4f3e20,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-035_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-035
",0,,4b849918-9eea-11e9-8b93-0242ac120006
6e297dfd-caff-4059-ad67-235583edac83,2194e6cb-3acc-49c9-8039-1ef1e8c88649,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-034_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-034
",0,,4b849918-9eea-11e9-8b93-0242ac120006
ff9b80d8-8cca-4c45-b080-0486270e6abd,c7235b25-e717-423e-9348-00d9b1529b3c,790c0a2a-5e10-11ea-8083-0242ac130006,Caitya,/files/uploadedfiles/LAL0010-026_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Caitya, view from NE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-026
",0,,4b849918-9eea-11e9-8b93-0242ac120006
21fe0689-945c-44b7-8a81-7ed3a4f05432,60b5ddc8-fe02-4976-9e3e-c8c8a4d19148,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-025_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from NE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-025
",0,,4b849918-9eea-11e9-8b93-0242ac120006
9564cd59-8e9d-4094-b694-09aab06017bb,f2ae020a-3d8c-4fda-9724-db33e0176dd2,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-024_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-024
",0,,4b849918-9eea-11e9-8b93-0242ac120006
82ce27d6-0c02-4ffb-96e5-f2bd2dc32a3a,4f224b90-e79a-4058-b9ea-d15d2d1d7a10,790c0a2a-5e10-11ea-8083-0242ac130006, Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-023_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-023
",0,,4b849918-9eea-11e9-8b93-0242ac120006
3a51eb65-c6ad-4ff9-a313-8a30f690ef58,e0db9ac1-347a-41d3-8378-d4b7b269ea90,790c0a2a-5e10-11ea-8083-0242ac130006,Maitreya,/files/uploadedfiles/LAL0010-011_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Maitreya, view from S; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-011
",0,,4b849918-9eea-11e9-8b93-0242ac120006
623e7d50-374e-4824-a611-1f90b9d612ee,1216b288-3f2a-4995-a94a-50fd90e532a6,790c0a2a-5e10-11ea-8083-0242ac130006,Akṣobhya,/files/uploadedfiles/LAL0010-010_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Akṣobhya, view from S; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-010
",0,,4b849918-9eea-11e9-8b93-0242ac120006
cd6ba7e5-a1ef-4603-91ed-95c600739a4f,9756394b-ec55-4280-a1f3-10a6cb2e26b4,790c0a2a-5e10-11ea-8083-0242ac130006,,,,,"LAL0010-001
",0,,4b849918-9eea-11e9-8b93-0242ac120006
e3b8e0c6-7e4f-4e42-a41f-e6a96eb9f7bc,c73b2729-3e21-4d0f-9917-e719901aa043,790c0a2a-5e10-11ea-8083-0242ac130006,lineage deity shrine,/files/uploadedfiles/LAL0010-038_P_20200321_01.JPG,"<p>Aśoka Stūpa South, lineage deity shrine, view from N; photo by Thomas Schrom; 2020-03-21</p>
",,LAL0010-038,0,,4b849918-9eea-11e9-8b93-0242ac120006
d70a2be6-f020-447f-a2bd-068e0b321be2,e3cc8ef6-6457-4731-917a-7dac5bfef0d7,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātu,/files/uploadedfiles/LAL0010-033_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātu, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-033
",0,,4b849918-9eea-11e9-8b93-0242ac120006
149b4439-9677-4eae-8173-32583583a641,4031c806-33b9-434f-af33-a86d5eea64d8,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-032_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-032
",0,,4b849918-9eea-11e9-8b93-0242ac120006
8b54b98f-a74e-424d-af1f-a224526d4c66,639fe0ff-2c4b-4acf-b1fa-b3100147cd72,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-031_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-031
",0,,4b849918-9eea-11e9-8b93-0242ac120006
b2b1cf0a-5384-4fb9-8fb4-d33fa27d776f,515d7c72-e309-44db-a0bd-9df2c7353c57,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātu,/files/uploadedfiles/LAL0010-030_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātu, view from S; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-030
",0,,4b849918-9eea-11e9-8b93-0242ac120006
a2301a27-b439-45c4-bd90-7634122768e2,49ba4611-5bc8-47ed-8a0e-bf2ea45a688a,790c0a2a-5e10-11ea-8083-0242ac130006,Dharmadhātujinālaya Caitya,/files/uploadedfiles/LAL0010-022_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Dharmadhātujinālaya Caitya, view from SE; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-022
",0,,4b849918-9eea-11e9-8b93-0242ac120006
f17c3a95-7422-473d-9af1-889b75ece8ac,48aa677a-dbb4-41e8-bcae-703ac7ea9249,790c0a2a-5e10-11ea-8083-0242ac130006,Amoghasiddhi,/files/uploadedfiles/LAL0010-013_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Amoghasiddhi, view from N; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-013
",0,,4b849918-9eea-11e9-8b93-0242ac120006
d09fa359-8a4c-4e1f-8508-679d893acbf1,9ed7ecc1-7495-4251-9f36-a3f395ac896c,790c0a2a-5e10-11ea-8083-0242ac130006,Amitābha,/files/uploadedfiles/LAL0010-012_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Amitābha, view from W; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-012
",0,,4b849918-9eea-11e9-8b93-0242ac120006
28c6abc4-3831-4086-a1a0-521884617cb7,ad9b808a-be41-4b8f-b473-ae8de752e886,790c0a2a-5e10-11ea-8083-0242ac130006,Ratnasambhava,/files/uploadedfiles/LAL0010-009_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Ratnasambhava, view from S; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-009
",0,,4b849918-9eea-11e9-8b93-0242ac120006
788fe64f-aa9f-471c-a19e-6b58eeea8597,524fc72c-d44a-405b-95a6-3a2fe7e3a0ca,790c0a2a-5e10-11ea-8083-0242ac130006,Akṣobhya,/files/uploadedfiles/LAL0010-008_P_20210320_01.JPG,"<p>Aśoka Stūpa South, Akṣobhya, view from E; photo by Thomas Schrom; 2021-03-20</p>
",,LAL0010-008,0,,4b849918-9eea-11e9-8b93-0242ac120006
5fe5f83f-afe5-4416-b52a-1f72c3699355,7d0e2dc3-c02b-435f-87a3-0e16586924b0,790c0a2a-5e10-11ea-8083-0242ac130006,Akṣobhya,/files/uploadedfiles/LAL0010-007_P_20210320_01.JPG,"<p>Aśoka Stūpa South, Akṣobhya, view from E; photo by Thomas Schrom; 2021-03-20</p>
",,LAL0010-007,0,,4b849918-9eea-11e9-8b93-0242ac120006
312222db-62ca-4b81-8a8a-9c18259b1b4f,4b49a751-2af6-4dab-bf95-3c0775cf0bd4,790c0a2a-5e10-11ea-8083-0242ac130006,Vairocana,/files/uploadedfiles/LAL0010-006_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Vairocana, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-006
",0,,4b849918-9eea-11e9-8b93-0242ac120006
e75b4911-bf43-453d-945d-6fc014996cac,c77a871f-c0a2-4736-995e-235c07dd18c2,790c0a2a-5e10-11ea-8083-0242ac130006,Akṣobhya,/files/uploadedfiles/LAL0010-005_P_20200321_01.JPG,"<p>Aśoka Stūpa South, Akṣobhya, view from E; photo by Thomas Schrom; 2020-03-21</p>
",,"LAL0010-005
",0,,4b849918-9eea-11e9-8b93-0242ac120006
a3f34a84-e186-471b-bea9-fb1014d698e2,eb2839f5-4c10-4f3f-94a9-73cd5aa750aa,7a98de01-7e10-4dff-a67f-30e3687f11a7,Manakāmanā,/files/uploadedfiles/KAT2571-001_P_20210209_01.JPG,"<p>Matū Ajimā Sataḥ, Manakāmanā Shrine, view from NW; photo by Thomas Schrom; 2021-02-09</p>
",,KAT2571-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
3080c306-134e-48a9-8a5b-1b2c808e95e7,5770481c-2961-419d-bf9e-28617ac06bf9,7e809e00-cdbe-40f2-b1a8-5074e3cd0da3,"Pusākoṭa stone memorial pillars, pillar 001",/files/uploadedfiles/DLK0120-001_H_20140928_01.jpg,"<p>Pusākoṭa stone memorial pillars, pillar 001, view from north-west;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
","<p>The pillar is leaning towards the south.</p>
",DLK0120-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
4c67588a-6ea3-477e-9364-80775502ecf2,a150a4a0-0d03-4c63-8ef6-bf9a398d5f47,7e809e00-cdbe-40f2-b1a8-5074e3cd0da3,"Pusākoṭa stone memorial pillars, pillar 002",/files/uploadedfiles/DLK0120-002_H_20140928_01.jpg,"<p>Pusākoṭa stone memorial pillars, pillar 002, view from north-west;&nbsp;photo by David C. Andolfatto; 2014-09-27</p>
",,DLK0120-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
880d7943-5154-4f9b-9563-43510757509e,bf59dbf3-752a-4fe3-82d0-1f86fbd3b8a1,7eb10e0c-df75-4816-b1d3-5a541d6c7d19,"Lamjī Pañcadevala, central temple",/files/uploadedfiles/DLK0320-001_H_20141002_01.jpg,"<p>Lamjī Pa&ntilde;cadevala, central temple, view from east; photo by David C. Andolfatto; 2014-10-02</p>
",,DLK0320-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
eac5ce13-6a5f-4d43-b036-54ee7e4dcb50,e62c8de2-1dad-4d40-aa1f-b87e8e81da7e,7eb10e0c-df75-4816-b1d3-5a541d6c7d19,"Lamjī Pañcadevala, southwestern temple",/files/uploadedfiles/DLK0320-003_H_20141002_01.jpg,"<p>Lamjī Pa&ntilde;cadevala, southwestern temple, view from north-west; photo by David C. Andolfatto; 2014-10-02</p>
",,DLK0320-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
f89979e6-4bc0-4c53-ae37-96245962a4df,f8211de9-d9b9-4f87-9bb7-6406f6897d76,7eb10e0c-df75-4816-b1d3-5a541d6c7d19,"Lamjī Pañcadevala, southeastern temple",/files/uploadedfiles/DLK0320-002_H_20141002_01.jpg,"<p>Lamjī Pa&ntilde;cadevala, southeastern temple, view from north-east; photo by David C. Andolfatto; 2014-10-02</p>
",,DLK0320-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
49221304-6042-4b62-933c-4ced424a485d,2c6f03f8-3e91-4891-b77e-5b71b8a70e16,7eb10e0c-df75-4816-b1d3-5a541d6c7d19,"Lamjī Pañcadevala, northeastern temple",/files/uploadedfiles/DLK0320-005_H_20141002_01.jpg,"<p>Lamjī Pa&ntilde;cadevala, northeastern temple, view from north-west; photo by David C. Andolfatto; 2014-10-02</p>
",,DLK0320-005,0,,4b849918-9eea-11e9-8b93-0242ac120006
7458850a-c50d-4884-b66a-c489d1c164dd,b30667bd-037d-41cb-95f8-1747ec5ce5f7,7eb10e0c-df75-4816-b1d3-5a541d6c7d19,"Lamjī Pañcadevala, northwestern temple",/files/uploadedfiles/DLK0320-004_H_20141002_01.jpg,"<p>Lamjī Pa&ntilde;cadevala, northwestern temple, view from south-west; photo by David C. Andolfatto; 2014-10-02</p>
",,DLK0320-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
5eb6d5ee-7b40-4743-82c7-c4325eea9362,7a4fbc29-3d8d-4986-8026-f48b246a5154,7ebfcc36-6e7b-4afe-b4ca-a6b4ec2729da,Śivaliṅga,/files/uploadedfiles/KAT2639_P_20210130_06.jpg,"<p>Bhakteśvara Mandira, <em>śivaliṅga </em>in the sanctum, view from S; photo by Sabrina Dangol; 2021-01-30</p>

<p>&nbsp;</p>
",,KAT2639-001 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
f03823a1-6386-45b5-9613-7350ea92da56,62833539-5a4c-46ea-bde0-c8c7d126b356,7ee44ac8-f17a-11e9-8649-0242ac130002,,/files/uploadedfiles/LAL0440-021_P_20190124_01.jpg,"<p>Bu Bāhāḥ,&nbsp;<em>dharmadhātu</em> <em>caitya</em>, view from W; photo by Nashib Kafle; 2019-01-24</p>
","<p>Four Buddhas are placed in the four cardinal directions of the <em>caitya</em>.&nbsp;</p>
"," LAL0440_021
",0,,4b849918-9eea-11e9-8b93-0242ac120006
e3bdcf3d-658c-4add-8fa1-fb17370958dd,0eaf8fc5-42d4-439c-97dd-e0014cc60943,7ee44ac8-f17a-11e9-8649-0242ac130002,Mañjuśrī Sthita Śikharakuṭa Caitya,/files/uploadedfiles/LAL0440-010_P_20190124_01.jpg,"<p>Bu Bāhāḥ,&nbsp;the Śikharakuṭa <em>caitya</em> enshrined with Man&ntilde;juśrī, view from E; photo by Nashib Kafle; 2019-01-24</p>

<p>&nbsp;</p>
","<p>This <em>śikhara</em>-style <em>caitya </em>enshrines an image of Ma&ntilde;juśrī depicted in the&nbsp;<em>dharmacakra </em>posture. The image is flanked with other images of Tārā, Praj&ntilde;āpāramitā, Gaṇeśa and Mahākāla. An image of&nbsp;Akṣobhya can be found above the Ma&ntilde;juśrī image. A worn-out&nbsp;image of Āryāvalokiteśvara can be found at the rear&nbsp;of the <em>caitya.&nbsp;</em>The&nbsp;<em>caitya</em> is in good condition.</p>
", LAL0440_010,0,,4b849918-9eea-11e9-8b93-0242ac120006
9fddb8bc-ae18-4f43-ad02-6e0dc9d14065,0d9b91a5-89f5-495f-b15f-3931033ebfb3,7ee44ac8-f17a-11e9-8649-0242ac130002,,/files/uploadedfiles/LAL0440-024_P_20190124_01.jpg,"<p>Bu Bāhāḥ,&nbsp;Vajradhātu <em>caitya</em> and <em>dharmadhātu</em>, view from E; photo by Nashib Kafle; 2019-01-24</p>
",,"LAL0440_024
",0,,4b849918-9eea-11e9-8b93-0242ac120006
f7619218-b6da-4ab0-890d-00dc6b4f2f93,a4000209-b914-43ea-b7ac-6f1e3958e2e2,7ee44ac8-f17a-11e9-8649-0242ac130002,,/files/uploadedfiles/LAL0440-025_P_20190124_01.jpg,"<p>Bu Bāhāḥ,&nbsp;Dabū, view from W; photo by Nashib Kafle; 2019-01-24</p>
","<p>This platform with Akṣobhya statue was made a few years back by the locals. Some of the religious and cultural activities related to the Bāhāḥ are performed here.&nbsp;</p>
","LAL0440_025
",0,,4b849918-9eea-11e9-8b93-0242ac120006
041abd09-9fb3-4c50-96b0-1abc294adb13,2851cd39-861d-4d4a-ab5d-9dbd76104619,7ee44ac8-f17a-11e9-8649-0242ac130002,,/files/uploadedfiles/LAL0440-026_P_20190124_01.jpg,"<p>Bu Bāhāḥ, <em>dharmadhātu maṇḍala</em> - 3, view from W; photo by Nashib Kafle; 2019-01-24</p>
","<p>This octagonal&nbsp;<em>maṇḍala</em>&nbsp;has&nbsp;images of eight Bodhisattvas on its eight faces. Muktarāja donated it in memory of his late father Harṣarāja Vajrācārya.&nbsp;</p>
","LAL0440_026
",0,,4b849918-9eea-11e9-8b93-0242ac120006
43e2d396-d67a-43f4-b89e-f1ecb2487e58,62b99abb-0567-4279-bea9-512227c31a27,7ee44ac8-f17a-11e9-8649-0242ac130002,Nāmasaṃgīti Kuṭāgāra Caitya,/files/uploadedfiles/LAL0440-009_P_20190124_01.jpg,"<p>Bu Bāhāḥ, Nāmasaṃgīti Kuṭāgāra <em>caitya</em>, view from E; photo by Nashib Kafle; 2019-01-24</p>

<p>&nbsp;</p>
","<p>This <em>caitya</em> enshrines a twelve-armed stone figure of Nāmasaṅgīti. A <em>caitya</em>-shaped pinnacle has been built above the shrine. A cement tympanum above the entrance to the shrine also depicts an image of the deity Nāmasaṅgīti.</p>
", LAL0440_009,0,,4b849918-9eea-11e9-8b93-0242ac120006
e25d9e09-7163-49b1-bc94-36015b2cd660,79676f4b-cfc7-407b-b680-4f05ee0cb771,7ee44ac8-f17a-11e9-8649-0242ac130002,Nāga,/files/uploadedfiles/LAL0440-006_P_20190124_01.jpg,"<p>Bu Bāhāḥ, image of&nbsp;<em>nāga</em>&nbsp;(serpent) to the north of the Aśoka <em>caitya</em>; photo by Nashib Kafle; 2019-01-24</p>

<p>&nbsp;</p>
","<p>This stone image of a serpent has been installed on the ground to the north of the <em>aśoka caitya</em>. The image is secured by a rectangular structure which also serves the purpose of containing water so that the image is submerged. This serpent is worshipped to prevent interruptions caused by rain during major ritual ceremonies.</p>
", LAL0440_006,0,,4b849918-9eea-11e9-8b93-0242ac120006
40ca7565-54a1-440f-8945-3920ec0482df,8e053f72-1fd8-47d2-b62d-979d215d1212,7ee44ac8-f17a-11e9-8649-0242ac130002,Dharmadhātu Maṇḍala - 2,/files/uploadedfiles/LAL0440-007_P_20190124_01.jpg,"<p>Bu Bāhāḥ,<em>&nbsp;dharmadhatu maṇḍala</em>&nbsp;to the north of the <em>aśoka caitya</em>, view from W; photo by Nashib Kafle; 2019-01-24</p>
","<p>Established in NS 1066 by Jogaratna Vajrācārya, this&nbsp;stone&nbsp;<em>dharmadhātu maṇḍala </em>lies to&nbsp;the north of the <em>aśoka caitya</em>. This object contains an image of a two-armed Tārā on the northern side and is fenced in&nbsp;by a stone structure.</p>
", LAL0440_007,0,,4b849918-9eea-11e9-8b93-0242ac120006
c5a24424-220f-4119-b4a2-6a8342067fa8,48d8c3b2-093d-4982-88ec-4f97d776f767,7ee44ac8-f17a-11e9-8649-0242ac130002,,/files/uploadedfiles/LAL0440-020_P_20190124_01.jpg,"<p>Bu Bāhāḥ,&nbsp;Lokeśvara Sthita Śikharakuṭa <em>caitya</em>, view from NW; photo by Nashib Kafle; 2019-01-24</p>
","<p>This <em>caitya</em> is made in the style of the Kṛṣṇa temple of Mangalbazar. A metal statue of Lokeśvara&nbsp;resides in its sanctum. He is holding lotus stalk in his left hand and showing <em>varada </em>gesture with his right hand.&nbsp;</p>
"," LAL0440_020
",0,,4b849918-9eea-11e9-8b93-0242ac120006
f35981ce-a87e-46b6-986a-e6d1001559ef,c706fc14-3a89-4422-a88a-c4f1d3f546a6,7ee44ac8-f17a-11e9-8649-0242ac130002,,/files/uploadedfiles/LAL0440-027_P_20190124_01.jpg,"<p>Bu Bāhāḥ, Amitābha Buddha Sthita Kuṭāgāra <em>caitya</em>, view from W; photo by Nashib Kafle; 2019-01-24</p>
","<p>The <em>caitya</em> is covered with brass plates. The gilded <em>caitya</em> is called Golden Caitya (Lũcibhāḥ). A golden statue of Amitābha is enshrined here. Devendra and his family covered the original&nbsp;<em>caitya </em>with brass in NS 1008. There is a small <em>dharmadhātu maṇḍala </em>in front of the <em>caitya</em>. Statues of 11 devotees have been placed on top of the Maṇḍala, showing the people who donated funds for the&nbsp;Amitābha statue to be gilded. A small <em>caitya </em>is attached to&nbsp;the backside of the bigger <em>caitya </em>structure.&nbsp;&nbsp;</p>
","LAL0440_027
",0,,4b849918-9eea-11e9-8b93-0242ac120006
e0a833af-2302-44af-969b-6f52b6241c64,3d7fed53-740a-4191-9f81-cf983cbcad1a,7ee44ac8-f17a-11e9-8649-0242ac130002,,/files/uploadedfiles/LAL0440-028_P_20190124_01.jpg,"<p>Bu Bāhāḥ, well - 2, view from S; photo by Nashib Kafle; 2019-01-24</p>
","<p>Locals use the well.&nbsp;</p>
","LAL0440_028
",0,,4b849918-9eea-11e9-8b93-0242ac120006
86364d96-f403-41a9-b7f3-71094fe20cd7,6bc9d876-f458-46dc-9f77-acb5daf24de4,7ee44ac8-f17a-11e9-8649-0242ac130002,Stone Pillar-2,/files/uploadedfiles/LAL0440-004_P_20190124_01.jpg,"<p>Bu Bāhaḥ, stone pillar 2, view from SE; photo by Nashib Kafle; 2019-01-24</p>
","<p>This pillar&nbsp;to the north of the main shrine was installed above an&nbsp;east-facing stone&nbsp;statue of a&nbsp;tortoise. On top of it is an image of a gilt&nbsp;<em>bodhi</em>-tree. This&nbsp;<em>bodhi</em>-tree, dated NS 997 (1877 CE), was previously installed in the house of the Vajrācārya brothers Devendra, Devarāja and Pa&ntilde;carāja. Later, in 1930, the pillar was erected and the image was placed above it. The pillar is in good condition.</p>
", LAL0440_004,0,,4b849918-9eea-11e9-8b93-0242ac120006
d78ea58a-170a-4269-a4d8-91dd42f0f8dc,126b7a9b-1fc6-48f7-9604-ccb5344cea15,7ee44ac8-f17a-11e9-8649-0242ac130002,Mañjuśrī Sthita Śikharakuṭa Caitya,/files/uploadedfiles/LAL0440-015_P_20190129_01.jpg,"<p>Bu Bāhāḥ, <em>digichẽ</em>, view from S; photo by Nashib Kafle; 2019-01-24</p>
","<p>The <em>digichẽ</em> (the house of the esoteric shrine)&nbsp;is located in&nbsp;the northwest corner of the courtyard. The three-storey house has various spaces for different purposes such as periodic feasts, esoteric rituals, public gatherings and meditation. The ground floor is divided into two parts: one part enshrines an altar containing images of Amoghapāśalokeśvara, Vasundharā, Tārā and so on, while the other part is used for public gathering and singing&nbsp;<em>bhajanas</em>. The middle floor contains the esoteric shrine, and may only be accessed by&nbsp;initiated members.&nbsp;Behind the building&nbsp;in the courtyard, one can find a Nāṭyeśvara shrine and a fig (<em>vara</em>) tree that is believed to have been planted by a brahman from nearby Agniśālā.</p>
", LAL0440_015,0,,4b849918-9eea-11e9-8b93-0242ac120006
