tileid,parenttile_id,resourceinstance_id,historical event reference image,historical event reference description,historical inscription identification ,historical event references source,historical event transliteration and translation,historical event image caption,historical event references type,sortorder,provisionaledits,nodegroup_id
99b1ae81-d10e-4f28-886d-467e0a119774,7804a2a8-8b76-4a54-aaa7-15ccbb904b82,7559d8ea-32ef-11ea-a67f-0242ac130002,,,,"<p><strong>H.&nbsp;<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/F4NCFB6T/q/herakaji"" target=""_blank"">Vajrācārya 2000</a></strong>, 107</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3fa0e2c8-e72d-485d-ac03-12c9347df089,68dadd97-3b75-4d57-8964-bbb56a2c7c5c,7559d8ea-32ef-11ea-a67f-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
65d93c19-522e-4493-b721-fa9c14031978,d234c8f0-6779-49ac-881d-e4a9bacab981,7559d8ea-32ef-11ea-a67f-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fb6e5ba5-69bf-4bf6-861b-5a5c99dc44de,9b9fc917-6cb8-46ed-9d95-178ceca77aa7,7559d8ea-32ef-11ea-a67f-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1104268f-d233-465b-88d1-86944a0543b0,c34f4e3f-c10f-49f1-b09d-164ac6c6845c,75d880e6-e74f-11e9-8bc4-0242ac130002,,,,"<p>Stone inscription (LAL0850_I_20181028) located to the left of the main entrance of the Bāhā. <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> (1985, 50) misread this date as NS 992.</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
4fe68d6b-a0b8-4ff3-83de-60250df2d944,9be507fa-c53c-4cc0-85d4-4611a68e023b,75d880e6-e74f-11e9-8bc4-0242ac130002,,,,"<p>Inscription on a begging bowl kept in Hiraṇyavarṇa Mahāvihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3AYGRV5C/q/%C5%9A%C4%81kya"" target=""_blank""><strong>Śākya</strong></a> 1980, 14; <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, 48)</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
4dbf0d5a-7aea-4c06-90b9-70fa346f33e1,609f5d3b-e911-4274-9573-e9df481c4cc0,75d880e6-e74f-11e9-8bc4-0242ac130002,,,,"<p>Stone inscription located inside the shrine,&nbsp;<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/HPVCDPE2"" target=""_blank""><strong>L.R. Śākya</strong></a> VS 2013: 146</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
14221cb7-f898-4301-aff8-ec193cd704c4,44ef892a-ca24-47cb-bfec-cd96b015e570,76ab9a02-0244-11ea-8f3c-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
81e48260-37be-44b3-80ee-120d527fee80,8fb5be10-8a85-4f1e-9d78-2ae023ce89d1,76ab9a02-0244-11ea-8f3c-0242ac130002,,,,"<p>Member of the <em>guṭhī</em>, Maharjan, male, age&nbsp;63</p>
",,, Local knowledge,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
657368e6-4044-4627-9b23-87bc1d7f7bdb,c6b27626-e5cb-430d-b463-4221c122c080,776a4b78-3709-406d-bdb5-7f65590d125d,,,KIR0057_I_001,"<p>Inscription from NS 837</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e138f986-b47a-4a4d-aecd-ee29926589c1,42e73f97-62ed-4825-bc1e-795036b6d5a7,77e6fd7a-5e11-11ea-b4c2-0242ac130006,,,,"<p>Inscription from NS 808</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>Locke </strong></a>1985, 172</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong> </a>1975, 207</p>

<p>&nbsp;</p>
","<p>0</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
63f70e22-60fc-4d25-a33c-34fb359a7b38,2ff07308-9737-48d1-92a9-c79ae59e8d1e,77e6fd7a-5e11-11ea-b4c2-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong> </a>1975, 207</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
50e05d5e-10ef-4912-9881-590b04342ecc,46626729-655e-4c16-9756-13cd3e52fbac,781d9148-efea-47f6-bfee-3aa004bf0e43,,,,"<p>Inscription from NS 986, embedded in the western wall of the monument.&nbsp;</p>
","<p>H =&nbsp; 46</p>

<p>W = 33</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
01e48fcd-0134-47a0-b225-16081117eb38,4afcef3b-b49f-432f-a979-6cd8ee1ce34c,781d9148-efea-47f6-bfee-3aa004bf0e43,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha </strong></a>1975, 189</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bcbaa564-0dd8-46b4-840b-dfe820f8788c,61d415b6-9848-4075-8122-5a5262f83199,781f49c2-723f-11ea-b99f-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/dhanavajra"" target=""_blank""><strong>D. Vajrācārya</strong></a>&nbsp;2056, 423-424</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
71d8a8d5-4539-4d31-ac82-f5efad036ec8,ff5e04de-8999-4ead-9915-3a7ccfe03e1e,78211803-598c-46df-834e-4d97356acd0c,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/niels/titleCreatorYear/items/SSJP3PFI/item-list"" target=""_blank""><strong>Gutschow</strong></a><strong>&nbsp;</strong>2011, 424</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2bbf1c1b-a0da-438b-bfdd-f70ce619c67f,29ea1343-caa3-4024-96f4-b3f58349f6fc,78211803-598c-46df-834e-4d97356acd0c,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/niels/titleCreatorYear/items/SSJP3PFI/item-list"" target=""_blank""><strong>Gutschow</strong></a><strong>&nbsp;</strong>2011, 424</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/XIQBXLE8/item-list"" target=""_blank""><strong>Pursha</strong></a> 1975,&nbsp;216</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9bc0f8ae-93b4-4262-9c8f-93faefa59bbd,44ac601b-d3b1-459b-aa36-8ba1708c67c1,78211803-598c-46df-834e-4d97356acd0c,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/niels/titleCreatorYear/items/SSJP3PFI/item-list"" target=""_blank""><strong>Gutschow</strong></a><strong>&nbsp;</strong>2011, 424</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1d08a2c5-b62a-4042-98c5-5f95224a78b4,1ef799d2-cc02-4616-86a3-85ea282bbfe2,786375ae-ec2d-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
f4a7ddc6-d119-4b47-99c7-85b13111b885,2bc61f47-b689-4f4d-8159-36417a2e3940,786375ae-ec2d-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
926eaa8e-0b55-482d-89a4-76ee841af7ed,e9f5bc28-30e0-4860-901c-9df45c3bdde3,786fe3c9-b65a-4bee-9432-867ae7d7be39,,,,"<p>Inscription from NS 1139, embedded into the western wall of the Phlacā</p>
","<p>H = 25</p>

<p>W = 37</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
410fe619-d517-48dd-a371-c69c338fccd6,ce373d4a-e2e3-4193-832b-cf37ccf1bf08,786fe3c9-b65a-4bee-9432-867ae7d7be39,,,,"<p>Local knowledge, A local resident, Rājopādhyāya, male, age 69</p>

<p>Local knowledge: A local resident, Mulmī, male, age 65</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
798de7d9-bd0e-408b-9f15-db30f8115b71,aae61a9b-71e8-454a-a829-c87514720a37,786fe3c9-b65a-4bee-9432-867ae7d7be39,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/KHRJC9Z8/q/basukala"" target=""_blank""><strong>Bāsukala &amp; Gutschow</strong></a> 2018</p>

<p>Local knowledge: A local resident, Rājopādhyāya, male, age 69</p>

<p>Local knowledge: A local resident, Mulmī, male, age 65</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d0195606-9119-4c6f-b72f-6277eda5a9e6,1989f4d5-b060-41e9-8ef5-7c8fd2d9d450,786fe3c9-b65a-4bee-9432-867ae7d7be39,,,,"<p>Inscription from NS 836, embedded into the western wall of the Phalcā</p>
","<p>H = 43</p>

<p>W = 34</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cb4e0d70-bff2-47ef-a329-ca45f28349ed,31abdf0e-133d-4783-b56f-e380826a9252,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
faf7d483-301a-4029-b5be-381d53bac361,dcb34cac-4a22-4348-bf59-f65f7451e2d5,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,"<p>Vajrācārya, Dhanavajra (2011).&nbsp;<em>Pūrva Madhyakālakā Abhilekha</em>&nbsp;(Inscription of pre-medieval period). Kathmandu: Centre for Nepal and Asian Studies.</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a12f1904-a5ae-41f5-a373-7c3598c0fedc,066412bf-232a-42c8-bdc5-1bf6c89bd5cd,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
496dcf03-bbb7-4a67-b8c6-67b81556d2c2,69a3d2d9-4f0d-4765-9c94-af3c105e9e1f,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,"<p>Vajrācārya, Dhanavajra (2011).&nbsp;<em>Pūrva Madhyakālakā Abhilekha</em>&nbsp;(Inscription of pre-medieval period). Kathmandu: Centre for Nepal and Asian Studies.</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
24922f41-5544-42a9-a8e5-abce60445892,5e6578cb-844c-4cda-a092-9d67fc79d800,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
709b294b-3060-472e-a150-8c68dd5fa071,69cb0058-02ef-4a72-943a-105736d67eb4,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,"<p>&nbsp;Vajrācārya, Dhanavajra (2011).&nbsp;<em>Pūrva Madhyakālakā Abhilekha</em>&nbsp;(Inscription of pre-medieval period). Kathmandu: Centre for Nepal and Asian Studies.</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
f2be01bb-eab9-461b-90a7-cba8e142a022,a2b807f5-e692-4fbf-b405-0a8fb152f18b,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,"<p>Vajrācārya, Dhanavajra (2011).&nbsp;<em>Pūrva Madhyakālakā Abhilekha</em>&nbsp;(Inscription of pre-medieval period). Kathmandu: Centre for Nepal and Asian Studies.</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2adda199-9066-4c28-952a-04d9f5216bf0,a25c307a-8d8f-49da-a5f3-f8d4284e4981,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,"<p>Pant, Mohan, Funo, Shuji (2007).&nbsp;<em>Stupa and Swastika: Historical Urban Planning Principles in Nepal&#39;s Kathmandu Valley</em>. Kyoto: Kyoto University Press.</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
49c9c24e-f8c0-4adb-bcac-7677d19f13c0,0aba26f6-477b-4d61-be72-a0fa586e8955,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,"<p>&nbsp;Vajrācārya, Dhanavajra (2011).&nbsp;<em>Pūrva Madhyakālakā Abhilekha</em>&nbsp;(Inscription of pre-medieval period). Kathmandu: Centre for Nepal and Asian Studies.</p>
",,,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2cafd9f1-adb9-43b6-a1fa-62c8a97fd9e5,012b551e-ca28-4ff7-af9e-474825212e4a,788cd320-e6a8-11e9-8bc4-0242ac130002,,,,,,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
531b74d5-1f9b-4682-b954-c39a0793a3b1,31950a66-340d-4484-ab87-bf7403eb61ab,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2069</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3e2336a5-11a4-4ef5-9c43-38048cb7def1,3090e88b-9079-475c-98bc-2a3412f6c8f3,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from NS 1132</p>

<p>H :</p>

<p>W :&nbsp;</p>

<p>&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3a272574-adf3-4943-865b-bea322fc4f45,d53e1cd3-1a9e-4d79-9d69-41922fdc8243,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong>&nbsp;</a>1975, 131&nbsp;&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
55d5f083-f389-4605-be8c-91e57a033943,c48e8e78-48a7-4a8b-9016-3acea3bca55f,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2055</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
948a61ae-08cf-4450-a5cd-30f13e0af0d7,e0439973-999f-4382-b5ba-25afe05508ff,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from&nbsp; NS 1111</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cada0eb6-af75-4551-99de-96552d708990,ec498649-7540-4ce1-b515-c60111b85936,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong> </a>(1975, 131)</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
458a09f9-0c4e-43c0-a633-4d8ef5f3dea0,8e50c80c-fdb6-4bc4-bade-5ce950e0969d,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2073</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ec579389-ab5b-411d-b8d6-31f2ecc7f696,0a9b9494-fb82-4624-9152-8665ea959ea8,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2073</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a57619f8-a9f1-4465-938a-c396e475aab7,16e988e4-0643-4185-a658-c78b949e8a0c,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong>&nbsp;</a>(1975, 131</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d3913a9c-543e-4cc4-a02c-6e28cf1533e3,2d805ed2-d0d3-41c0-b44f-e97ee34afa4b,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2053</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
6604723a-66c1-4c06-9e59-8f8518979f17,9d6ee746-3427-4b7c-ac64-c5fb5722bf1c,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from NS 2052</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ff2545a6-2261-4c8e-9381-0e7dc95d0d4f,e244f060-6c27-4630-a1dd-f38bd4ed4509,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong> </a>(1975, 131)</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1c4a1f34-8d0e-4652-a6ba-cf1effa80633,2b855f54-34a3-40b0-81d4-d2d4136510df,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2073</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2b1a7104-fcaa-450c-b436-7cccb148bbde,5efd4560-ca30-4511-b0eb-4f82444c3d5c,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS&nbsp;&nbsp;2073</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1a3b5e1f-38d8-4ce2-98cd-0bba941b5369,9a59c1f8-c66d-4d52-a11a-c31fb3da3faa,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS&nbsp;2073</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a58bdeb2-f9ef-4bbb-82e1-04879da544e7,632c2e87-460e-4fc7-bfec-8dbe1b83599f,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2069</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ffd73573-4555-41f0-b14d-498abe2ca4a0,542b9c4c-ff4d-4b9e-8e0c-95e31a156436,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2062</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bb68f238-6372-49b8-9966-743f6264d8d6,4d944746-234c-4c7c-9445-7076ee8f5bc3,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from NS 1020</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
971160a2-935e-495a-b416-21c0a539bec7,a8f0287e-f2d1-4d0e-a2d5-5008525f71a7,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2053</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e40621d7-de2b-4f12-9f8e-7996781ef8af,ca2d2a15-31fe-4af4-82c1-25d1bdc3f2d4,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2053</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fc497f93-2588-4103-ac6d-cc92f830695f,9f674fb5-4d4e-437f-8f31-579d84e95ec5,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2053</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c2dd787c-d2f0-411f-9d9d-5b7816e347d9,6c84e1e7-ba66-434e-8710-2a81ab8a3056,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from VS 2073</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d788f3bf-7c8a-4107-a8f7-d85e528e766f,1fd82266-8730-4faa-adcd-e3d3ab61d17e,790c0a2a-5e10-11ea-8083-0242ac130006,,,,"<p>Inscription from NS 1125</p>

<p>H :</p>

<p>W :&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cc1130e6-3a4c-4db9-ae68-0a9feb9c2f53,c7bdbc83-8275-4a81-8d93-b5151a447ad5,7a98de01-7e10-4dff-a67f-30e3687f11a7,,,KAT2570-009_I_20210107_01_VS_2022,"<p>Inscription embedded in a free-standing wall flanked by two pillars and surrounded by a <em>torana</em>.</p>

<p>H: 89 cm, W: 39 cm</p>

<p>Caretaker of the temple from a Dangol caste, female, age 62</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
5f644b65-2365-4d61-9ffe-89a28b151a89,0733dfa6-b242-41e0-92cf-5d1c3c6228cd,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"">H. Vajrācārya et al. 1993</a></strong>, 174-175</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bc4c8f60-e07f-466c-b238-86fd6c738193,5a70bc44-98cf-4fee-9362-622f09622958,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription placed inside the Phalcā situated at the right side of main entrance to Vihāra.</p>
",,, Inscription,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e52f1b91-daaf-40c0-a22b-1a4c9668f597,607c14f6-0ea2-499d-ae0b-49d779206d93,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"">H.&nbsp;Vajrācārya&nbsp;et al. 1993</a></strong>,&nbsp;172</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
f3d402c1-b91d-4937-aa03-78d55096fc0f,aa847763-e8c9-4027-8575-34353b2413f8,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription on pedestal of the statues</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
357b9262-5587-48e2-8fee-a84dbc7b6d14,f1a9a265-a7fe-49af-90e6-661b34366c48,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"">H.&nbsp;Vajrācārya&nbsp;et al. 1993</a></strong>,&nbsp;172</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
8f4d44b9-2ffb-4353-987d-355c2e7df0ea,fcbc1800-ba19-4f13-89ff-33227fce0414,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription on the Caiyta</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
98d42420-ce78-45ca-a992-fcb8175adcfb,5cadffbc-9c6c-4df8-aead-77be3a2f48b0,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"">H. Vajrācārya et al. 1993</a></strong>, 193-194</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fc37caf6-4f5c-430e-80f6-5193bd79a2b2,dbdecfd1-783c-4cdf-870b-7ef2bdf361aa,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription on&nbsp; Dharmadhātu Maṇḍala</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
423b6a4a-f5e8-43a6-84fa-935321ac5ef3,282036c6-edbe-4341-b3b7-a4ad37ed8b39,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"">H. Vajrācārya et al. 1993</a></strong>, 195-196</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
59187562-f1b9-4574-9484-7e15386f5f69,9d926a66-4eb1-42ae-80a9-4fb5e759a360,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/ZZV7WM4R/q/Owens"" target=""_top""><strong>Owens 2014</strong></a>, 140-141</p>
",,Secondary literature,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
65d681d0-2121-473e-8329-a8227b936c3a,cc67da38-26ba-4caa-8877-8b0c52fa202d,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription from NS 1002</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fc02d91e-3546-42fa-9d7d-73a01650919f,35400f79-b9e3-408a-8bbb-923a102cd0ec,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"">H. Vajrācārya et al. 1993</a>, </strong>189-190</p>
",,,"Secondary literature, Inscription",0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fe9c957d-2fbe-45d8-a932-c8c378edc4ba,9737d286-2835-40f1-b68f-825d19324d60,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
40fa0e93-3c0f-43de-9546-de415a606f8c,ec63e022-0ebe-430e-a444-f621c5aed4ea,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
6af3abeb-4dad-4a61-a1fd-9553e693e8a8,d933a742-95ad-48b2-b8ce-5ca4e32d4129,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription attached on the golden gate</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e2823831-77ff-487d-a5f5-490510702beb,4d7cb526-0cd2-4c46-986f-b99fa0313fe0,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription on&nbsp; Dharmadhātu Maṇḍala</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
9e8b73ca-499e-44bf-a8f7-1025c5cd2f9d,bb31531d-4d83-4cca-9cc0-053e2ad61cb7,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p>Inscription</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
30b622a0-8401-4f2c-b43f-0eecc4ae512f,8a393885-b23b-4d9d-98d3-00d430b3f09f,7ee44ac8-f17a-11e9-8649-0242ac130002,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9HR6AGVR/q/Vajr%C4%81c%C4%81rya"">H. Vajrācārya et al. 1993</a></strong>, 198</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
