tileid,parenttile_id,resourceinstance_id,historicaldetailimage,historicaldetailimagecaption,Historical Event Description,historical event name,historical event category,sortorder,provisionaledits,nodegroup_id
16686d3c-60cd-4a0a-a04c-46d18fcbc171,f025c8e4-608c-4a8c-8f30-3c2b145b7f8e,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,,,"<p>A <em>yajñaśālā</em> was constructed and tiles were paved inside the sanctum by Buddhagīta Guṭhī. Devaratna, Jīvarāja, Deva, Devajyoti, Bāsiṃha, ..ṇḍava, Mani, Gopinātha, Śivadāsa, Ratnasiṃha, and Dalamaṃsiṃ financed the construction and the pavement.</p>
",Construction of a Yajñaśālā and Pavement of Tiles,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
213e349a-7f93-44dd-9fc1-130c53e351b6,936c1edb-ce9d-400d-9bee-004d33c73ffd,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,,,"<p>A <em>caitya</em> was constructed in the <em>bahī </em>courtyard. The donor family also made an arrangement of regular income for the annual rituals and the renovation of the <em>caitya</em> when necessary. A group of four people, including Mayanasiṃṅa, Govardhanasiṃṅa, and Jinideva, are responsible to take care of the temple.</p>

<p>The name of the priest for the <em>guṭhī</em> is mentioned as Jitrasiṃha. Other details recorded are the position of the planets and the list of things that must be used in the annual rituals. Unfortunately, the part where the date has inscribed is damaged.</p>
",Construction of Caitya,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
b04c21a7-15fe-4243-9c14-b8c883bc7da8,bf7b3778-f880-4c78-ba5b-ef10c3e55d6a,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>The Pacalī Bhairava Shrine has been surrounded by the layer of a plinth. Stone slates were paved on this plinth by Lāota Tolādhara (Rauta Tulādhara) and his wife.</p>
",Construction of Stone Plinth,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
1f2e29f3-454a-4886-91e7-5c0b2a3317f4,0e13533e-4666-4b56-bbfe-bc1d0032b93d,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Rameśa Ḍaṅgola, Sītā Ḍaṅgol, and other family members jointly replaced the brass repousse statue of Vetāla in memory of their deceased parents.</p>
",Replacing Brass Repousse Statue of Vetāla ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
eb1eccbf-9efd-4a8c-9f49-e8b44468e82e,b7187952-b7ea-4dae-9132-651b19cc9a03,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>The members of the Pacalī Bhairava Guṭhī installed a new gilded statue of Pacalī Bhairava.</p>
",Installation of New Statue of Pacalī Bhairava,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
4ac00acf-0f2d-43d7-a55a-09eaadad768f,4718b657-a6c6-4e40-9755-69f3b5713e8c,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>A silver maṇḍala around the main shrine (aniconic stone) of Pacalī Bhairava&nbsp;was offered in memory of Śaṅkara Prasāda Adhikārī.</p>
",Offering Silver Maṇḍala ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
fc42d134-74a0-4240-a17c-48fcceb51e46,866cf0c4-22fd-4c5a-8ea7-565899ca0493,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Nhuche Ratna Maharjana and Dharmadevī Maharjan offered a silver <em><strong><a href=""https://danam.cats.uni-heidelberg.de/glossary/meaning/06af70ff-a34b-4e09-90bc-5892761ce507/"" target=""_blank"">kikiṃpā</a></strong></em> to Pacalī Bhairava on the occasion of their fiftieth&nbsp;marriage anniversary.</p>
",Offering Silver Kikiṃpā,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
e85111dd-40a1-436a-8798-c198f6723f24,5dd3c9b8-dbad-4479-be87-fd69f487026c,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Viṇā Dangola offered a copper <em><strong><a href=""https://danam.cats.uni-heidelberg.de/glossary/meaning/06af70ff-a34b-4e09-90bc-5892761ce507/"" target=""_blank"">kikiṃpā</a></strong></em>&nbsp;to Pacalī Bhairava.</p>
",Offering Copper Kikiṃpā,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
03492b06-9a6a-4089-a96c-36d6afb03821,15fef5ab-7786-4d7a-a1c0-9144b32076cb,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>A group of <em>guṭhīyāras </em>(members of the <em>guṭhī</em>) of Pacalī Bhairava covered the floor of Pacalī Bhairava shrine with brass plates.</p>
",Covering and Decorating the Shrine with Brass Plates,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
bce740e7-fb0d-428a-b875-3a1b2c593baf,beb148a5-54ee-418e-b727-c438fcc55791,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>According to the post&nbsp;colophon of a manuscript of <em>Svacchandalalitabhairavatantra </em>copied in 1068 CE, Pacalī Bhairava (Dakṣiṇeśvara Svacchandamahādeva) was consecrated in 1196 CE on the southern part of Kathmandu.</p>
",Consecration of Svacchanda Bhairava (Pacalī Bhairava),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
d22121f9-4856-4cde-9ced-16a4c55bc985,dde716a9-9624-4cff-8b43-57b52b9dc8aa,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Queen Suvarṇaprabhā Devī offered a bell weighing fifty one&nbsp;<em>dhārnīs </em>to Pacalī Bhairava. Her great grandson, Cautariyā Samserajaṅga Śāha, repaired this bell adding nineteen&nbsp;<em>dhārnīs</em> of bronze.</p>
",Offering a Bell,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
f71a3ade-2c7e-4160-a0d1-ea9fab299fad,aafa620a-f7f0-46e2-a9ee-aecf8a41ed07,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Due to a deterioration of the old beer jar (<em>tyapa</em>) of Pacalī Bahirava, a new jar&nbsp;was made with the financial support from the Guṭhī Saṃsthāna, Kathmandu Metropolitan City, and local devotees.</p>
",Replacing Beer Jar (Tyapa),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
7554fb8a-fe1a-4669-b8e3-4cae8b7d0888,5cc2086b-20a7-47f0-a24a-15ab0a4785a4,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Due to deterioration of an old statue of Bhairava and Nai Ajimā, new statues were installed with funding from Guṭhī Saṃsthāna, Kathmandu Municipality, and other local devotees. These statues are safely stored in the house of guṭhīyāras and displayed during the procession. The inscription was inaugurated by P. L. Singh, the Mayor of Kathmandu Metropolitan City, in VS 2052.</p>
",Installation of New Statue of Pacalī Bhairava and Nai Ajimā,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
767e7c9d-663e-4b39-b4b7-4e69b896b8a6,73d2f032-f856-4807-a03e-991515154047,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>During the Pacalī Bhairava procession in VS 2057, the <em>tyapa </em><em>or </em><em>mahāpātra</em> fell down and broke while returning from the Hanumānaḍhokā. Thus, a new <em>tyapa</em> was made by collecting donations for the procession of VS 2058.</p>
",Damage of Beer Jar (Tyapa) of Pacalī Bhairava,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
b847ee94-f8a6-4e31-9429-70d666bc9e5a,6eb1e5cc-30ba-42f1-a238-9bd7e719ad88,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Ratnavīra, Dhanamāyā, and Aṣṭamāyā consecrated the&nbsp;Dharmadhātujinālaya Caitya.</p>
",Consecration of a Dharmadhātujinālaya Caitya (KAT2580-026),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
8dc33787-f78a-4b83-8367-69352064a7f8,c88928e9-7d0e-45e1-8cb6-f1e968426f5e,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Chatrasiṃha&nbsp;Mālākāla (Mālākāra), his younger sister Karmalakṣmī, and younger brother Mahantasiṃha jointly endowed some plots of land to worship Pacalī Bhairava.</p>
",Land Endowment,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
5a766613-1291-44b6-bc2b-f1dce385806f,189ff4f9-507a-4941-bc34-191c6d401693,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Siddhināryāyaṇa from Jhochẽ repaired a stone spout &lsquo;<em>jaladhārā</em>&rsquo; (this object does not exist anymore) and endowed some plots of land to sponsor&nbsp;the&nbsp;annual worship of the <em>jaladhārā</em> on the fifth&nbsp;day of the bright fortnight of Āśvina.</p>
",Repair of Stone Spout (Jaladhārā) and Endowment of Land,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
9bb01f63-f86b-419e-8f29-e9a03497ce8d,24007493-8061-4a6e-a89a-44ead573cda4,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>The aniconic stones (which surround the Pacalī Bhairava statue) repressing aṣṭamātṛkās, Siṃghinī and Vyāghriṇī were wrapped in bronze. The floor where the Pacalī Bhairava statue is consecrated, was also paved with bronze sheet at the same.</p>
",Covering Shrines with Brass Plates,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
908afc7d-5c14-4ad4-8574-25ac26c91cc3,9631591e-606d-467d-9e9d-1379fa200142,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Māhāsiṅ and his mother consecrated&nbsp;the statue of Mahiṣāsuramardinī.</p>
",Consecration of Statue of Mahiṣāsuramardinī (KAT2580-019)?,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
919b8942-aa76-40d9-aa1c-3feab9e2a4b4,f2987cb1-b9cb-486e-8447-4c5f6087529a,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Pacalī Guṭhī installed an iron gate at the main entrance of the temple by collecting donations.</p>
",Installation of Iron Gate,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
f6254476-baf6-4571-9c28-4810b26b09d0,7fe79374-3735-42d9-8c34-a755785ad24f,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>During the reign of King Nṛpendra Malla, a huge sacrifice (<em>mahābali</em>) was offered to various deities from nine different places including Pacalī Bhairava, Kāṣṭhamaṇḍapa, Lagana, Lumaḍī, Kaṅkeśvarī, and Indrāyaṇī, to pacify the smallpox pandemic.</p>
",Offering Sacrifice (Mahābali),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
c611d576-fd6e-435a-934a-bee8fde87e54,69f835e7-605f-4116-9bba-f7811200ad7b,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Bāburāma, Hākusiṅ, Rāma, and Kutucā endowed land and set up a <em>guṭhī </em>to offer beaten rice and <em>catā̃mari </em><em>(traditional ritual cake) to Pacalī Bhairava</em><em> </em>on the days of the procession.</p>
",Formation of a Guṭhī,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
6af43a85-5cba-4f24-983c-15e21257a3a3,5375b747-0fd2-4a67-bdb6-1c52ab9e2bdf,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>The previous&nbsp;statue of Pacalī Bairava was replaced with a new one. The courtyard of the Shrine was paved with marble, and the statue of Vetāla was covered with brass plates. The inscription records a long list of devotees who had contributed to cover&nbsp;the necessary expenses.</p>
","Replacing Pacalī Bhairava Statue, Paving the Courtyard and Covering Vetāla with Brass Plate",,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
cea697a2-4085-47a5-ba33-3bf04fb8b25b,ac662e95-6d99-4aa0-bf53-2386b1e3140f,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>Rameśa Ḍaṅgola, Sītā Ḍaṅgol, and other family members jointly offered a silver umbrella to Pacalī Bhairava. They also offered a <em>toraṇa </em>to Simbā, Gaṇeśa, Nārāyaṇī, Vārāhī, Mahālakṣmī, Kumāra, and Kumārī.</p>
",Offering of Silver Umbrella and Brass Toraṇa,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
8f3cd03d-17d4-49bc-a861-9d9f51bf8a3d,87cd5dd8-6810-47d9-a78a-740c73e2bf90,a10c10ff-f2fb-459c-9768-9139e26a1951,,,"<p>King Mahendra Śāha renovated the <em>sataḥ</em> and <em>phalcā </em>constructed next to the Pacalī Bhairava Shrine. He&nbsp;also paved the courtyard with stone and painted the Shrine complex.</p>
",Pavement with Stone and Renovation of a Sataḥ and Phalcā Next to the Shrine,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
66dba2b7-2200-4568-98cc-7ffc416dd2c5,3b1b9c62-e086-49d8-85fa-68c0f52d61fb,a12441fe-e7f9-11e9-b125-0242ac130002,,,"<p>The Bhairav Library opened for a time in this&nbsp;Capāḥ. However, it was not used much and so closed its doors some time later.</p>
","Establishment of library
",Other event category,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
4b45707f-b27b-431c-8334-63ce07ad3ec8,ca56f98e-2ee7-4787-b556-c1b9ee34df5b,a12441fe-e7f9-11e9-b125-0242ac130002,,,"<p>The upper&nbsp;floor and roof were provisionally covered with a zinc sheet.&nbsp;</p>
","Minor repairs
",Other event category,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
de0c1602-2e21-4b91-88dd-81f53decabf4,dc2acb03-eb73-438a-a995-b0c6815d6a0e,a12441fe-e7f9-11e9-b125-0242ac130002,,,"<p>The roof collapsed during the 2015 earthquake.&nbsp;</p>
","Roof collapse
",Other event category,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
4bfd887d-b840-428e-ad35-7176c378d240,b6d39a79-bcb4-403f-a7bd-5f8b0fa065de,a1557804-f13d-4f7e-ada1-29305e9296f9,,,"<p>Bhājunarasiṃha, Bhāṣaṇasiṃha, and Jīodhanasiṃha constructed together the Śikharakūṭoparipadma Caitya.</p>
",Construction of Śikharakūṭoparipadma Caitya,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
8c2b33e6-fb69-4882-bbef-6f1137739c19,6ff93047-16d6-4d5e-9177-cbc9d078b2f4,a1557804-f13d-4f7e-ada1-29305e9296f9,,,"<p>After Ratnasiṃha Śākya, the founder of the Bāhāḥ, passed away, his son Ratnapati, brothers Mukundasiṃha (text: Mukuṇḍasiṃha) and Lakṣmījyoti (text Lakṣmijoti), and wife Siddhi Mayaju created together a land grant to sponsor&nbsp;his annual death rites.</p>
",Land Grant to Sponsor the Annual Death Rites for Ratnasiṃha,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
3ccd44d5-f485-4e10-9a27-a91314abffc9,7721cf51-912d-4c25-bd14-6ef109009871,a1557804-f13d-4f7e-ada1-29305e9296f9,,,"<p>Ratnasiṃha Śākya and his father Bhājunarasiṃha endowed six <em>ropanīs</em> of land to sponsor&nbsp;the annual rituals&nbsp;of the Bāhāḥ on the day of Śrīpañcamī, and to offer the <em>pañcadāna</em> on the eight day of the bright fortnight of Śrāvaṇa.</p>
",Land Endowment ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
4c9507ee-8166-44d6-befa-844db35bab55,e1aec1d7-15ea-4de1-8bb9-ad53b3de905e,a1557804-f13d-4f7e-ada1-29305e9296f9,,,"<p>Ratnasiṃha Śākya and his father Bhājunarasiṃha constructed the Dharmadhātu Maṇḍala. They also endowed two <em>ropanīs</em> of land to sponsor the daily rituals&nbsp;of the Bāhāḥ.</p>
",Construction of a Dharmadhātu Maṇḍala,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
12b2b816-1703-48be-8179-e98260840f84,8818a917-0829-4df5-88c6-51c5ac6faf18,a16942b4-e65e-11e9-8bc4-0242ac130002,,,,Restoration of Gandhakuṭi,Restoration/repair,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
71e09102-7f9f-40c0-8e14-288dda7555f9,9a1d2921-925b-4e33-8684-7e5fba4a33fe,a2b60b1a-1760-11ea-b9b1-0242ac130002,,,<p>The upper floor of the building was destroyed in the 2015 earthquakes.&nbsp;</p>,Destruction,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
5afb1033-e3ee-4fe4-a4fe-414cbe163610,22de106e-0b67-474a-87ca-760d09edbf27,a2b60b1a-1760-11ea-b9b1-0242ac130002,,,"<p>In 2019, reconstruction work began. This was funded by&nbsp;Rs. 50 Lakh as provided by&nbsp;J&ntilde;ānendra Śākya, a representative of province no. 3. However, at the end of the fiscal year VS 2074-75, the progress of the reconstruction work deemed unsatisfactory and the fund was cut off. A new fund has been provided from the budget of fiscal year VS 2075-76.</p>",Reconstruction of the monument,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
40988b5b-d2cf-480b-86f2-d0a12bbf5439,75196d95-0da0-4c6e-a9d4-e907e32b9b98,a3bae3af-9264-4671-9d80-011fa72505d9,,,"<p>Since the inscription is broken, its content remains obscure. Perhaps, the inscription might have been brought here&nbsp;from somewhere else.&nbsp;</p>
",Unknown Event,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
06aaea7a-af55-466b-b461-1c2a18b1a2e7,412b9f25-9652-4fc0-aa89-7558bedafa55,a3bae3af-9264-4671-9d80-011fa72505d9,,,"<p>The temple was built by Siddhirāma Bharo and his wife Gaṅgāmayi. They&nbsp;endowed five <em>ropanīs</em> of land and established a <em>guṭhī</em>&nbsp;for the operation and maintenance of the temple.</p>
","Initial Construction of the Temple, Establishment of a Guṭhī, and Land Endowment",,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
cd128e4d-3802-48e2-8026-a8ff52930def,ae8081d4-c5ef-472e-91dc-95c702a70d37,a3bae3af-9264-4671-9d80-011fa72505d9,,,"<p>The Department of Archaeology carried out a minor renovation of&nbsp;the stone joints with waterproof chemicals.</p>
",Minor Renovation,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
ab878c94-2fda-415d-b0cd-d620080428d3,37d6cf61-9b5b-46ae-af14-fffc68835779,a3bae3af-9264-4671-9d80-011fa72505d9,,,"<p>The original statue of Bhavānīśaṅkara consecrated inside the sanctum during the initial construction of the temple was stolen. Thus, a replica of the stolen statue was installed.</p>
",Thievery of the Original Statue of Bhavānīśaṅkara and Installation of Replica,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
f1512397-d106-464e-a4b6-17986be976f2,c7fb3a72-c9d7-4356-b573-f198ae779512,a423a365-f6bf-4745-9a4a-f8747e978f73,,,"<p>The only inscription at the site is found on the broken base of a stone sculpture (BTD0030-013). The inscription is written in&nbsp;<em>devanāgarī&nbsp;</em>script and contains six lines.</p>

<p>D. R. Sharma read the inscription as follows (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/sharma/titleCreatorYear/items/C5E2WSPS/item-list"" target=""_blank"">Sharma 2012</a></strong>: 349):</p>

<p><em>Oṁ śri bahatari ra na ka sri karlla māhā maṇdalika rāni śri yaṃ debi putra śri Garbha deva sutra dhāra ha ra de be na pyādina nena pyādinala deva kāyana pradattam bhumi</em></p>

<p>and translated it as:&nbsp;</p>

<p>In Bahatadi (Baitadi), consecration of... mahāmandalika sri... queen&#39;s son, Garbha deva, and Hara Deva the architect... has offered land... as for religious merits.</p>
",Land grant and installation of a sculpture,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
d32fb96a-ce2b-441c-8930-8b5f1b9cd376,5fb64d0c-32aa-40db-b2d1-6a9672e1c83f,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>A monastery for the monks, who follow the <em>sthavīra</em> doctrine of the Buddhism, was built by the monk J&ntilde;ānapūrṇika to&nbsp;the north of the <em>bahī</em>&rsquo;s courtyard in VS 2028 (1971 CE), which was used as a public toilet before.</p>
", Construction of a Monastery for the Sthavīra Monks,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
942ab0f2-8760-428f-ba76-71db4ce7336d,0e35aea5-b41e-4382-8c6b-63a36064571c,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Brahmacarya Bhikṣu Harṣavīra and his wife Aṣṭalakṣmī consecrated the Gandhurīdevatā.</p>
",Consecration of the Gandhurīdevatā.,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
e98b83b8-8216-43d8-ad79-052db91590db,d2fedb13-0022-48d6-9b4f-53714b5e38b2,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Brahmacārī Bhikṣu Saṃvaraju and his son Guṇarāja jointly offered a gold&nbsp;finial, performing a day and night sacrifice, <em>ahorātrayaj&ntilde;a</em>.</p>
",Offering of a Gold Finial,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
ef6440a7-dcdb-4106-89f4-de9050e73940,e7b4f7dc-c0c4-4a05-b509-1c2aa8616094,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Nalaharī Bhara (Bhāro) donated a <em>toraṇa</em> to the Gandhurīdevata of the <em>bahī</em>. The <em>toraṇa</em> was fixed above the main entrance on the Śrīpañcamī day, fifth lunar day of the bright fortnight of Māgha.</p>
",Donation of a Toraṇa,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
fcd547b2-924e-4be2-9e5c-681ef815a4bd,18e32f1e-4ac9-4ea0-90e2-9305e1346d0e,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Brahmacārī Bhikṣu Saṃvaraju, his wife Raca, and son Guṇarāja gilded the Akṣobhya statue and endowed land to a <em>guṭhī </em>to worship the Buddha.</p>
",Gilding the Akṣobhya Statue and Land Endowment,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
2f388d6a-bf15-42e3-af6f-17245c74e886,8e3a6910-1b7f-4ecb-81ff-dc90e39f04a0,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Jalaga, Bhorī, and his son Jayacandra renovated the <em>bahī</em> by changing its door wings, father, and the main staircase. They also established a stone statue of a couple.</p>
",Renovation of the Bahī and Establishment of Stone Statue,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
e199c291-478a-4ce4-a758-3627e21e0c46,5e24e7cd-f261-40f5-9f47-c29fcff34d90,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Sureśa Śākya and Puṣpa Śākya offered a metal vajra to the <em>bahī</em> in the memory of their deceased parents.</p>
",Offering a Vajra,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
c02ba2ab-032c-48ff-b8d8-6b92d5a52098,54c026aa-d905-44b6-beb6-291f0b28c549,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Harṣavīra and his wife Asalakṣmi, Aṣṭalakṣmī,&nbsp;donated an umbrella made of brass,&nbsp;<em>dhaloṭa,</em>&nbsp;and a <em>kadamba</em> tree.</p>
",Donation of an Umbrella and Kadamba Tree,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
4f81d89b-e67f-4e9a-ac21-e396df1af1d4,1fe45a89-858f-401c-b225-41c04038513d,a45fa664-3093-49ce-994b-1ab74ee2ba95,,,"<p>Bhikṣu J&ntilde;ānapūrṇika Mahāsthavira renovated the <em>dhyaḥchẽ </em>by collecting donations form the devotees.</p>
",Renovation of the Dyaḥchẽ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
